OccurrrenceUrn.v1	TextPassage
urn:cite:hmt:venAsign.2498.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.282
urn:cite:hmt:venAsign.2499.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.283
urn:cite:hmt:venAsign.2500.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.287
urn:cite:hmt:venAsign.2501.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.290
urn:cite:hmt:venAsign.2502.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.296
urn:cite:hmt:venAsign.2503.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.317
urn:cite:hmt:venAsign.2504.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.319
urn:cite:hmt:venAsign.2505.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.320
urn:cite:hmt:venAsign.2506.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.323
urn:cite:hmt:venAsign.2507.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.331
urn:cite:hmt:venAsign.2508.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.335
urn:cite:hmt:venAsign.2509.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.337
urn:cite:hmt:venAsign.2510.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.344
urn:cite:hmt:venAsign.2511.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.345
urn:cite:hmt:venAsign.2512.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.349
urn:cite:hmt:venAsign.2513.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.362
urn:cite:hmt:venAsign.2514.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.366
urn:cite:hmt:venAsign.2515.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.388
urn:cite:hmt:venAsign.2516.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.394
urn:cite:hmt:venAsign.2517.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.397
urn:cite:hmt:venAsign.2518.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.401
urn:cite:hmt:venAsign.2519.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.416
urn:cite:hmt:venAsign.2520.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.421
urn:cite:hmt:venAsign.2521.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.424
urn:cite:hmt:venAsign.2522.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.430
urn:cite:hmt:venAsign.2523.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.444
urn:cite:hmt:venAsign.2524.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.446
urn:cite:hmt:venAsign.2525.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.455
urn:cite:hmt:venAsign.2526.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.471
urn:cite:hmt:venAsign.2527.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.475
urn:cite:hmt:venAsign.2528.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.476
urn:cite:hmt:venAsign.2529.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.477
urn:cite:hmt:venAsign.2530.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.479
urn:cite:hmt:venAsign.2531.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.485
urn:cite:hmt:venAsign.2532.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.487
urn:cite:hmt:venAsign.2533.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.495
urn:cite:hmt:venAsign.2534.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.501
urn:cite:hmt:venAsign.2535.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.511
urn:cite:hmt:venAsign.2536.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.515
urn:cite:hmt:venAsign.2537.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.519
urn:cite:hmt:venAsign.2538.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.524
urn:cite:hmt:venAsign.2539.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.526
urn:cite:hmt:venAsign.2540.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.538
urn:cite:hmt:venAsign.2541.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.541
urn:cite:hmt:venAsign.2542.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.542
urn:cite:hmt:venAsign.2543.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.544
urn:cite:hmt:venAsign.2544.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.550
urn:cite:hmt:venAsign.2545.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.554
urn:cite:hmt:venAsign.2546.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.570
urn:cite:hmt:venAsign.2547.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.575
urn:cite:hmt:venAsign.2548.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.576
urn:cite:hmt:venAsign.2549.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.602
urn:cite:hmt:venAsign.2550.v1	urn:cts:greekLit:tlg0012.tlg001.msA:21.606
urn:cite:hmt:venAsign.2551.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.6
urn:cite:hmt:venAsign.2552.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.11
urn:cite:hmt:venAsign.2553.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.23
urn:cite:hmt:venAsign.2554.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.26
urn:cite:hmt:venAsign.2555.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.27
urn:cite:hmt:venAsign.2556.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.29
urn:cite:hmt:venAsign.2557.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.31
urn:cite:hmt:venAsign.2558.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.40
urn:cite:hmt:venAsign.2559.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.41
urn:cite:hmt:venAsign.2560.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.49
urn:cite:hmt:venAsign.2561.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.51
urn:cite:hmt:venAsign.2562.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.55
urn:cite:hmt:venAsign.2563.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.66
urn:cite:hmt:venAsign.2564.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.67
urn:cite:hmt:venAsign.2565.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.68
urn:cite:hmt:venAsign.2566.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.80
urn:cite:hmt:venAsign.2567.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.84
urn:cite:hmt:venAsign.2568.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.85
urn:cite:hmt:venAsign.2569.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.88
urn:cite:hmt:venAsign.2570.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.91
urn:cite:hmt:venAsign.2571.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.93
urn:cite:hmt:venAsign.2572.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.110
urn:cite:hmt:venAsign.2573.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.117
urn:cite:hmt:venAsign.2574.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.123
urn:cite:hmt:venAsign.2575.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.124
urn:cite:hmt:venAsign.2576.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.128
urn:cite:hmt:venAsign.2577.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.132
urn:cite:hmt:venAsign.2578.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.141
urn:cite:hmt:venAsign.2579.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.143
urn:cite:hmt:venAsign.2580.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.148
urn:cite:hmt:venAsign.2581.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.151
urn:cite:hmt:venAsign.2582.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.152
urn:cite:hmt:venAsign.2583.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.158
urn:cite:hmt:venAsign.2584.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.161
urn:cite:hmt:venAsign.2585.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.164
urn:cite:hmt:venAsign.2586.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.170
urn:cite:hmt:venAsign.2587.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.183
urn:cite:hmt:venAsign.2588.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.184
urn:cite:hmt:venAsign.2589.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.190
urn:cite:hmt:venAsign.2590.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.194
urn:cite:hmt:venAsign.2591.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.197
urn:cite:hmt:venAsign.2592.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.199
urn:cite:hmt:venAsign.2593.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.200
urn:cite:hmt:venAsign.2594.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.201
urn:cite:hmt:venAsign.2595.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.202
urn:cite:hmt:venAsign.2596.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.208
urn:cite:hmt:venAsign.2597.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.210
urn:cite:hmt:venAsign.2598.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.216
urn:cite:hmt:venAsign.2599.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.229
urn:cite:hmt:venAsign.2600.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.250
urn:cite:hmt:venAsign.2601.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.251
urn:cite:hmt:venAsign.2602.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.254
urn:cite:hmt:venAsign.2603.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.255
urn:cite:hmt:venAsign.2604.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.257
urn:cite:hmt:venAsign.2605.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.266
urn:cite:hmt:venAsign.2606.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.286
urn:cite:hmt:venAsign.2607.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.291
urn:cite:hmt:venAsign.2608.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.294
urn:cite:hmt:venAsign.2609.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.304
urn:cite:hmt:venAsign.2610.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.308
urn:cite:hmt:venAsign.2611.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.318
urn:cite:hmt:venAsign.2612.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.322
urn:cite:hmt:venAsign.2613.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.329
urn:cite:hmt:venAsign.2614.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.342
urn:cite:hmt:venAsign.2615.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.343
urn:cite:hmt:venAsign.2616.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.349
urn:cite:hmt:venAsign.2617.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.351
urn:cite:hmt:venAsign.2618.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.354
urn:cite:hmt:venAsign.2619.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.356
urn:cite:hmt:venAsign.2620.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.362
urn:cite:hmt:venAsign.2621.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.375
urn:cite:hmt:venAsign.2622.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.378
urn:cite:hmt:venAsign.2623.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.379
urn:cite:hmt:venAsign.2624.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.393
urn:cite:hmt:venAsign.2625.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.394
urn:cite:hmt:venAsign.2626.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.396
urn:cite:hmt:venAsign.2627.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.411
urn:cite:hmt:venAsign.2628.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.440
urn:cite:hmt:venAsign.2629.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.480
urn:cite:hmt:venAsign.2630.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.487
urn:cite:hmt:venAsign.2631.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.488
urn:cite:hmt:venAsign.2632.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.489
urn:cite:hmt:venAsign.2633.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.489
urn:cite:hmt:venAsign.2634.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.490
urn:cite:hmt:venAsign.2635.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.491
urn:cite:hmt:venAsign.2636.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.492
urn:cite:hmt:venAsign.2637.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.492
urn:cite:hmt:venAsign.2638.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.493
urn:cite:hmt:venAsign.2639.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.494
urn:cite:hmt:venAsign.2640.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.495
urn:cite:hmt:venAsign.2641.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.496
urn:cite:hmt:venAsign.2642.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.497
urn:cite:hmt:venAsign.2643.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.498
urn:cite:hmt:venAsign.2644.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.499
urn:cite:hmt:venAsign.2645.v1	urn:cts:greekLit:tlg0012.tlg001.msA:22.505
urn:cite:hmt:venAsign.2646.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.7
urn:cite:hmt:venAsign.2647.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.9
urn:cite:hmt:venAsign.2648.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.15
urn:cite:hmt:venAsign.2649.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.16
urn:cite:hmt:venAsign.2650.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.18
urn:cite:hmt:venAsign.2651.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.29
urn:cite:hmt:venAsign.2652.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.34
urn:cite:hmt:venAsign.2653.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.37
urn:cite:hmt:venAsign.2654.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.58
urn:cite:hmt:venAsign.2655.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.63
urn:cite:hmt:venAsign.2656.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.64
urn:cite:hmt:venAsign.2657.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.65
urn:cite:hmt:venAsign.2658.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.71
urn:cite:hmt:venAsign.2659.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.73
urn:cite:hmt:venAsign.2660.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.88
urn:cite:hmt:venAsign.2661.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.91
urn:cite:hmt:venAsign.2662.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.92
urn:cite:hmt:venAsign.2663.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.94
urn:cite:hmt:venAsign.2664.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.104
urn:cite:hmt:venAsign.2665.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.111
urn:cite:hmt:venAsign.2666.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.119
urn:cite:hmt:venAsign.2667.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.132
urn:cite:hmt:venAsign.2668.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.134
urn:cite:hmt:venAsign.2669.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.135
urn:cite:hmt:venAsign.2670.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.139
urn:cite:hmt:venAsign.2671.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.155
urn:cite:hmt:venAsign.2672.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.157
urn:cite:hmt:venAsign.2673.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.160
urn:cite:hmt:venAsign.2674.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.169
urn:cite:hmt:venAsign.2675.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.171
urn:cite:hmt:venAsign.2676.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.183
urn:cite:hmt:venAsign.2677.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.186
urn:cite:hmt:venAsign.2678.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.221
urn:cite:hmt:venAsign.2679.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.226
urn:cite:hmt:venAsign.2680.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.244
urn:cite:hmt:venAsign.2681.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.245
urn:cite:hmt:venAsign.2682.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.256
urn:cite:hmt:venAsign.2683.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.259
urn:cite:hmt:venAsign.2684.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.260
urn:cite:hmt:venAsign.2685.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.261
urn:cite:hmt:venAsign.2686.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.263
urn:cite:hmt:venAsign.2687.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.267
urn:cite:hmt:venAsign.2688.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.269
urn:cite:hmt:venAsign.2689.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.270
urn:cite:hmt:venAsign.2690.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.273
urn:cite:hmt:venAsign.2691.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.276
urn:cite:hmt:venAsign.2692.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.280
urn:cite:hmt:venAsign.2693.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.295
urn:cite:hmt:venAsign.2694.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.296
urn:cite:hmt:venAsign.2695.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.297
urn:cite:hmt:venAsign.2696.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.304
urn:cite:hmt:venAsign.2697.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.307
urn:cite:hmt:venAsign.2698.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.311
urn:cite:hmt:venAsign.2699.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.337
urn:cite:hmt:venAsign.2700.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.345
urn:cite:hmt:venAsign.2701.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.358
urn:cite:hmt:venAsign.2702.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.358
urn:cite:hmt:venAsign.2703.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.364
urn:cite:hmt:venAsign.2704.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.372
urn:cite:hmt:venAsign.2705.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.385
urn:cite:hmt:venAsign.2706.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.403
urn:cite:hmt:venAsign.2707.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.405
urn:cite:hmt:venAsign.2708.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.406
urn:cite:hmt:venAsign.2709.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.408
urn:cite:hmt:venAsign.2710.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.411
urn:cite:hmt:venAsign.2711.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.413
urn:cite:hmt:venAsign.2712.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.431
urn:cite:hmt:venAsign.2713.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.454
urn:cite:hmt:venAsign.2714.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.459
urn:cite:hmt:venAsign.2715.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.471
urn:cite:hmt:venAsign.2716.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.479
urn:cite:hmt:venAsign.2717.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.480
urn:cite:hmt:venAsign.2718.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.481
urn:cite:hmt:venAsign.2719.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.485
urn:cite:hmt:venAsign.2720.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.486
urn:cite:hmt:venAsign.2721.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.509
urn:cite:hmt:venAsign.2722.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.512
urn:cite:hmt:venAsign.2723.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.513
urn:cite:hmt:venAsign.2724.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.514
urn:cite:hmt:venAsign.2725.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.518
urn:cite:hmt:venAsign.2726.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.521
urn:cite:hmt:venAsign.2727.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.523
urn:cite:hmt:venAsign.2728.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.527
urn:cite:hmt:venAsign.2729.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.531
urn:cite:hmt:venAsign.2730.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.533
urn:cite:hmt:venAsign.2731.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.538
urn:cite:hmt:venAsign.2732.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.543
urn:cite:hmt:venAsign.2733.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.544
urn:cite:hmt:venAsign.2734.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.551
urn:cite:hmt:venAsign.2735.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.552
urn:cite:hmt:venAsign.2736.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.568
urn:cite:hmt:venAsign.2737.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.574
urn:cite:hmt:venAsign.2738.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.581
urn:cite:hmt:venAsign.2739.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.603
urn:cite:hmt:venAsign.2740.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.604
urn:cite:hmt:venAsign.2741.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.621
urn:cite:hmt:venAsign.2742.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.627
urn:cite:hmt:venAsign.2743.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.630
urn:cite:hmt:venAsign.2744.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.634
urn:cite:hmt:venAsign.2745.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.635
urn:cite:hmt:venAsign.2746.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.638
urn:cite:hmt:venAsign.2747.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.642
urn:cite:hmt:venAsign.2748.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.659
urn:cite:hmt:venAsign.2749.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.661
urn:cite:hmt:venAsign.2750.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.679
urn:cite:hmt:venAsign.2751.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.683
urn:cite:hmt:venAsign.2752.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.721
urn:cite:hmt:venAsign.2753.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.725
urn:cite:hmt:venAsign.2754.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.726
urn:cite:hmt:venAsign.2755.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.753
urn:cite:hmt:venAsign.2756.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.757
urn:cite:hmt:venAsign.2757.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.772
urn:cite:hmt:venAsign.2758.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.757
urn:cite:hmt:venAsign.2759.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.772
urn:cite:hmt:venAsign.2760.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.791
urn:cite:hmt:venAsign.2761.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.795
urn:cite:hmt:venAsign.2762.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.800
urn:cite:hmt:venAsign.2763.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.804
urn:cite:hmt:venAsign.2764.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.806
urn:cite:hmt:venAsign.2765.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.810
urn:cite:hmt:venAsign.2766.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.822
urn:cite:hmt:venAsign.2767.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.824
urn:cite:hmt:venAsign.2768.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.825
urn:cite:hmt:venAsign.2769.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.826
urn:cite:hmt:venAsign.2770.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.843
urn:cite:hmt:venAsign.2771.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.843
urn:cite:hmt:venAsign.2772.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.845
urn:cite:hmt:venAsign.2773.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.850
urn:cite:hmt:venAsign.2774.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.851
urn:cite:hmt:venAsign.2775.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.855
urn:cite:hmt:venAsign.2776.v1	urn:cts:greekLit:tlg0012.tlg001.msA:23.857
