Passage	Sign
urn:cts:greekLit:tlg0012.tlg001.msA:14.128	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.129	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.135	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:14.136	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:14.147	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.153	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.154	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.155	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.162	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:14.167	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.168	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.169	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:14.170	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.171	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.172	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.178	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.180	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.183	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.196	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.205	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:14.206	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:14.206	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.207	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:14.208	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:14.209	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.213	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.214	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.218	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.219	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.223	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.225	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.226	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.235	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.239	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.242	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.267	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.272	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.274	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:14.279	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.284	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.288	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.304	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:14.304	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.305	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:14.305	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.306	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:14.306	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.315	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.317	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.318	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.319	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.320	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.321	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.322	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.323	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.324	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.325	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.326	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.327	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.338	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.354	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.366	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:14.376	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.377	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.379	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.382	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.391	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.394	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:14.402	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.405	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.406	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.416	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.418	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.421	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.434	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.439	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.442	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.463	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.477	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.485	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.499	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.500	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:14.509	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.516	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:14.518	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.8	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.10	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.11	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.14	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.15	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.18	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.21	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.23	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.41	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.50	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.56	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.57	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.58	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.59	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.60	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.61	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.62	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.63	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.64	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.64	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.65	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.66	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.67	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.68	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.69	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.69	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.70	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.71	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.71	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.72	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.73	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.74	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.75	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.76	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.77	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.86	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.87	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.94	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.119	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.122	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.127	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.138	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:15.147	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.148	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.153	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.155	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.158	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.161	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.166	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:15.166	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.167	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:15.167	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.169	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:15.170	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:15.178	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.182	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:15.183	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:15.189	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.192	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.193	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.204	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.212	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.213	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.214	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.215	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.216	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.217	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.223	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.225	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:15.229	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.230	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.231	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.232	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.233	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.234	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.235	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.241	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.252	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.265	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:15.265	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.266	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:15.266	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.267	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:15.267	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.268	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:15.268	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.288	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.305	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.310	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.316	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.330	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.333	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.336	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.347	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.350	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.351	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.356	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:15.376	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.377	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:15.385	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.395	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.403	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.405	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.407	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.412	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.414	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:15.419	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.428	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.432	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.439	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:15.441	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.449	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:15.449	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.450	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:15.450	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.451	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:15.451	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.462	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.464	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.470	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.476	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.480	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.495	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.505	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.511	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.513	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.515	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.518	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.530	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.531	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.538	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.543	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.544	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.545	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.558	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.571	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.582	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.587	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:15.601	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.610	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.611	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.612	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.613	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.614	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.622	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.626	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.640	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:15.646	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.651	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.666	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.668	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.669	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.670	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.671	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.672	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.673	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.673	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.679	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.697	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.712	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:15.713	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.716	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:15.718	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.722	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:15.730	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.9	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.17	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.20	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.24	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.28	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.29	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.30	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.31	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.34	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.41	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.44	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:16.45	urn:cite:hmt:critsigns.asteriskos
urn:cts:greekLit:tlg0012.tlg001.msA:16.46	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.57	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.59	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.60	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.61	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.62	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.70	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.74	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.81	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.89	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:16.90	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:16.92	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:16.93	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:16.97	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:16.98	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:16.99	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:16.100	urn:cite:hmt:critsigns.obelos
urn:cts:greekLit:tlg0012.tlg001.msA:16.105	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.106	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.116	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.123	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.124	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.128	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.129	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.140	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:16.142	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.146	urn:cite:hmt:critsigns.diple
urn:cts:greekLit:tlg0012.tlg001.msA:16.150	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:16.161	urn:cite:hmt:critsigns.dotteddiple
urn:cts:greekLit:tlg0012.tlg001.msA:16.175	urn:cite:hmt:critsigns.diple
